# DICOM-RT Ion plan spot list exported by dicomexport 1.3.0
# Created: 2026-06-23 00:26:54 CEST
# FieldNumber: 1
# FieldName: Field 1
# BeamModel: DCPT_beam_model__v5.csv
# BeamModelPosition: 600.0 mm upstream of isocenter
# SpotPositionPlane: isocenter (z=0)
# Spots: 323
#
# Columns (7):
#   E [GeV or GeV/n], dE [GeV or GeV/n], X [cm], Y [cm], FWHMx [cm], FWHMy [cm], Weight [primary particle count]
0.160132 0.00115711 -1.7618 4.29918 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 3.76179 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 3.22439 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 2.68699 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 2.14959 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 1.61219 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 1.0748 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 0.537398 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 -1.77636e-16 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 -0.537398 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 -1.0748 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 -1.61219 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 -2.14959 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 -2.68699 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 -3.22439 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 -3.76179 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 -4.29918 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -1.7618 -4.83658 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 -4.83658 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 -4.29918 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 -3.76179 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 -3.22439 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 -2.68699 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 -2.14959 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 -1.61219 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 -1.0748 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 -0.537398 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 -1.77636e-16 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 0.537398 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 1.0748 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 1.61219 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 2.14959 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 2.68699 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 3.22439 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 3.76179 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 4.29918 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.34907 4.83658 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 4.83658 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 4.29918 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 3.76179 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 3.22439 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 2.68699 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 2.14959 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 1.61219 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 1.0748 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 0.537398 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 -1.77636e-16 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 -0.537398 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 -1.0748 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 -1.61219 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 -2.14959 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 -2.68699 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 -3.22439 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 -3.76179 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 -4.29918 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -2.93633 -4.83658 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 -4.83658 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 -4.29918 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 -3.76179 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 -3.22439 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 -2.68699 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 -2.14959 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 -1.61219 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 -1.0748 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 -0.537398 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 -1.77636e-16 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 0.537398 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 1.0748 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 1.61219 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 2.14959 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 2.68699 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 3.22439 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 3.76179 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 4.29918 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -3.5236 4.83658 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 4.83658 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 4.29918 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 3.76179 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 3.22439 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 2.68699 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 2.14959 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 1.61219 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 1.0748 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 0.537398 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 -1.77636e-16 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 -0.537398 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 -1.0748 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 -1.61219 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 -2.14959 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 -2.68699 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 -3.22439 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 -3.76179 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 -4.29918 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.11087 -4.83658 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 -4.83658 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 -4.29918 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 -3.76179 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 -3.22439 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 -2.68699 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 -2.14959 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 -1.61219 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 -1.0748 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 -0.537398 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 -1.77636e-16 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 0.537398 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 1.0748 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 1.61219 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 2.14959 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 2.68699 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 3.22439 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 3.76179 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 4.29918 0.903372 0.735056 6.69194e+08
0.160132 0.00115711 -4.69814 4.83658 0.903372 0.735056 6.69194e+08
